"","site","ppt3","temp10"
"1",5,3.2882763638506,11.0874555752212
"2",5,3.2882763638506,11.0874555752212
"3",5,3.2882763638506,11.0874555752212
"4",5,3.2882763638506,11.0874555752212
"5",5,3.2882763638506,11.0874555752212
"6",5,3.2882763638506,11.0874555752212
"7",5,3.2882763638506,11.0874555752212
"8",5,3.2882763638506,11.0874555752212
"9",5,3.2882763638506,11.0874555752212
"10",5,3.2882763638506,11.0874555752212
"11",5,3.2882763638506,11.0874555752212
"12",5,3.2882763638506,11.0874555752212
"13",5,3.2882763638506,11.0874555752212
"14",5,3.2882763638506,11.0874555752212
"15",5,3.2882763638506,11.0874555752212
"16",5,3.2882763638506,11.0874555752212
"17",5,3.2882763638506,11.0874555752212
"18",5,3.2882763638506,11.0874555752212
"19",5,3.2882763638506,11.0874555752212
"20",5,3.2882763638506,11.0874555752212
"21",5,3.2882763638506,11.0874555752212
"22",5,3.2882763638506,11.0874555752212
"23",5,3.2882763638506,11.0874555752212
"24",5,3.2882763638506,11.0874555752212
"25",5,3.2882763638506,11.0874555752212
"26",5,3.2882763638506,11.0874555752212
"27",5,3.2882763638506,11.0874555752212
"28",5,3.2882763638506,11.0874555752212
"29",5,3.2882763638506,11.0874555752212
"30",5,3.2882763638506,11.0874555752212
"31",5,3.2882763638506,11.0874555752212
"32",5,3.2882763638506,11.0874555752212
"33",5,3.2882763638506,11.0874555752212
"34",5,3.2882763638506,11.0874555752212
"35",5,3.2882763638506,11.0874555752212
"36",5,3.2882763638506,11.0874555752212
"37",5,3.2882763638506,11.0874555752212
"38",5,3.2882763638506,11.0874555752212
"39",5,3.2882763638506,11.0874555752212
"40",5,3.2882763638506,11.0874555752212
"41",5,3.2882763638506,11.0874555752212
"42",5,3.2882763638506,11.0874555752212
"43",5,3.2882763638506,11.0874555752212
"44",5,3.2882763638506,11.0874555752212
"45",5,3.2882763638506,11.0874555752212
"46",5,3.2882763638506,11.0874555752212
"47",5,3.2882763638506,11.0874555752212
"48",5,3.2882763638506,11.0874555752212
"49",5,3.2882763638506,11.0874555752212
"50",5,3.2882763638506,11.0874555752212
"51",5,3.2882763638506,11.0874555752212
"52",5,3.2882763638506,11.0874555752212
"53",5,3.2882763638506,11.0874555752212
"54",5,3.2882763638506,11.0874555752212
"55",5,3.2882763638506,11.0874555752212
"56",5,3.2882763638506,11.0874555752212
"57",5,3.2882763638506,11.0874555752212
"58",5,3.2882763638506,11.0874555752212
"59",5,3.2882763638506,11.0874555752212
"60",5,3.2882763638506,11.0874555752212
"61",5,3.2882763638506,11.0874555752212
"62",5,3.2882763638506,11.0874555752212
"63",5,3.2882763638506,11.0874555752212
"64",5,3.2882763638506,11.0874555752212
"65",5,3.2882763638506,11.0874555752212
"66",5,3.2882763638506,11.0874555752212
"67",5,3.2882763638506,11.0874555752212
"68",5,3.2882763638506,11.0874555752212
"69",5,3.2882763638506,11.0874555752212
"70",5,3.2882763638506,11.0874555752212
"71",5,3.2882763638506,11.0874555752212
"72",5,3.2882763638506,11.0874555752212
"73",5,3.2882763638506,11.0874555752212
"74",5,3.2882763638506,11.0874555752212
"75",5,3.2882763638506,11.0874555752212
"76",5,3.2882763638506,11.0874555752212
"77",5,3.2882763638506,11.0874555752212
"78",5,3.2882763638506,11.0874555752212
"79",5,3.2882763638506,11.0874555752212
"80",5,3.2882763638506,11.0874555752212
"81",5,3.2882763638506,11.0874555752212
"82",5,3.2882763638506,11.0874555752212
"83",5,3.2882763638506,11.0874555752212
"84",5,3.2882763638506,11.0874555752212
"85",5,3.2882763638506,11.0874555752212
"86",5,3.2882763638506,11.0874555752212
"87",5,3.2882763638506,11.0874555752212
"88",5,3.2882763638506,11.0874555752212
"89",5,3.2882763638506,11.0874555752212
"90",5,3.2882763638506,11.0874555752212
"91",5,3.2882763638506,11.0874555752212
"92",5,3.2882763638506,11.0874555752212
"93",5,3.2882763638506,11.0874555752212
"94",5,3.2882763638506,11.0874555752212
"95",5,3.2882763638506,11.0874555752212
"96",5,3.2882763638506,11.0874555752212
"97",5,3.2882763638506,11.0874555752212
"98",5,3.2882763638506,11.0874555752212
"99",5,3.2882763638506,11.0874555752212
"100",5,3.2882763638506,11.0874555752212
"101",5,3.2882763638506,11.0874555752212
"102",5,3.2882763638506,11.0874555752212
"103",5,3.2882763638506,11.0874555752212
"104",5,3.2882763638506,11.0874555752212
"105",5,3.2882763638506,11.0874555752212
"106",5,3.2882763638506,11.0874555752212
"107",5,3.2882763638506,11.0874555752212
"108",5,3.2882763638506,11.0874555752212
"109",5,3.2882763638506,11.0874555752212
"110",5,3.2882763638506,11.0874555752212
"111",5,3.2882763638506,11.0874555752212
"112",5,3.2882763638506,11.0874555752212
"113",5,3.2882763638506,11.0874555752212
"114",5,3.2882763638506,11.0874555752212
"115",5,3.2882763638506,11.0874555752212
"116",5,3.2882763638506,11.0874555752212
"117",5,3.2882763638506,11.0874555752212
"118",5,3.2882763638506,11.0874555752212
"119",5,3.2882763638506,11.0874555752212
"120",5,3.2882763638506,11.0874555752212
"121",5,3.2882763638506,11.0874555752212
"122",5,3.2882763638506,11.0874555752212
"123",5,3.2882763638506,11.0874555752212
"124",5,3.2882763638506,11.0874555752212
"125",5,3.2882763638506,11.0874555752212
"126",5,3.2882763638506,11.0874555752212
"127",5,3.2882763638506,11.0874555752212
"128",5,3.2882763638506,11.0874555752212
"129",5,3.2882763638506,11.0874555752212
"130",5,3.2882763638506,11.0874555752212
"131",5,3.2882763638506,11.0874555752212
"132",5,3.2882763638506,11.0874555752212
"133",5,3.2882763638506,11.0874555752212
"134",5,3.2882763638506,11.0874555752212
"135",5,3.2882763638506,11.0874555752212
"136",5,3.2882763638506,11.0874555752212
"137",5,3.2882763638506,11.0874555752212
"138",5,3.2882763638506,11.0874555752212
"139",5,3.2882763638506,11.0874555752212
"140",5,3.2882763638506,11.0874555752212
"141",5,3.2882763638506,11.0874555752212
"142",5,3.2882763638506,11.0874555752212
"143",5,3.2882763638506,11.0874555752212
"144",5,3.2882763638506,11.0874555752212
"145",5,3.2882763638506,11.0874555752212
"146",5,3.2882763638506,11.0874555752212
