"","cincount","shencount","UTMx","UTMy","elev","slope","aspect","IMI","ID","HLI","temp","temp10","ppt","area","year","x","y","asp_rad","north","east","std_HLI","std_IMI"
"21",0,0,724546.870658084,4268516.76932358,-1.40170848193211,0.915933108638539,330.6368103,50.42137146,17542,0.935987055,19.7,20.784,0,128,2011,-3.95312934191618,-5.98323067642096,5.7707009680269,0.871529017782991,-0.490343931503403,0.834822942819311,0.595886479333565
"22",0,0,724546.870658084,4268516.76932358,-1.40170848193211,0.915933108638539,330.6368103,50.42137146,17542,0.935987055,19.7,20.784,0,128,2011,-3.95312934191618,-5.98323067642096,5.7707009680269,0.871529017782991,-0.490343931503403,0.834822942819311,0.595886479333565
"23",0,0,724546.870658084,4268516.76932358,-1.40170848193211,0.915933108638539,330.6368103,50.42137146,17542,0.935987055,24.66,23.021,0,128,2011,-3.95312934191618,-5.98323067642096,5.7707009680269,0.871529017782991,-0.490343931503403,0.834822942819311,0.595886479333565
"24",0,0,724546.870658084,4268516.76932358,-1.40170848193211,0.915933108638539,330.6368103,50.42137146,17542,0.935987055,24.66,23.021,0,128,2011,-3.95312934191618,-5.98323067642096,5.7707009680269,0.871529017782991,-0.490343931503403,0.834822942819311,0.595886479333565
"25",0,0,724920.564606592,4269806.36317257,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,19.7,20.784,0,128,2011,-3.57943539340794,-4.69363682742789,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498
"26",0,0,724920.564606592,4269806.36317257,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,19.7,20.784,0,128,2011,-3.57943539340794,-4.69363682742789,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498
"27",0,0,724920.564606592,4269806.36317257,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,24.66,23.021,0,128,2011,-3.57943539340794,-4.69363682742789,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498
"28",0,0,724920.564606592,4269806.36317257,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,24.66,23.021,0,128,2011,-3.57943539340794,-4.69363682742789,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498
"29",0,0,724920.564606592,4269806.36317257,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,19.7,20.784,0,128,2011,-3.57943539340794,-4.69363682742789,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498
"30",0,0,724920.564606592,4269806.36317257,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,19.7,20.784,0,128,2011,-3.57943539340794,-4.69363682742789,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498
"31",0,0,724920.564606592,4269806.36317257,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,24.66,23.021,0,128,2011,-3.57943539340794,-4.69363682742789,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498
"32",0,0,724920.564606592,4269806.36317257,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,24.66,23.021,0,128,2011,-3.57943539340794,-4.69363682742789,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498
"33",0,0,725063.841554612,4269745.19036722,-0.0908584750090271,0.881192509692779,265.0118103,48.44578934,17189,1.088389158,19.26,20.858,0.05,128,2011,-3.4361584453882,-4.7548096327763,4.62532864640562,-0.0869503966585175,-0.99621264222099,1.63425981259529,0.338055536377004
"34",0,0,725063.841554612,4269745.19036722,-0.0908584750090271,0.881192509692779,265.0118103,48.44578934,17189,1.088389158,19.26,20.858,0.05,128,2011,-3.4361584453882,-4.7548096327763,4.62532864640562,-0.0869503966585175,-0.99621264222099,1.63425981259529,0.338055536377004
"35",0,0,725063.841554612,4269745.19036722,-0.0908584750090271,0.881192509692779,265.0118103,48.44578934,17189,1.088389158,25.78,22.9,0,128,2011,-3.4361584453882,-4.7548096327763,4.62532864640562,-0.0869503966585175,-0.99621264222099,1.63425981259529,0.338055536377004
"36",0,0,725063.841554612,4269745.19036722,-0.0908584750090271,0.881192509692779,265.0118103,48.44578934,17189,1.088389158,25.78,22.9,0,128,2011,-3.4361584453882,-4.7548096327763,4.62532864640562,-0.0869503966585175,-0.99621264222099,1.63425981259529,0.338055536377004
"37",1,0,725063.841554612,4269745.19036722,-0.0908584750090271,0.881192509692779,265.0118103,48.44578934,17189,1.088389158,18.98,15.096,1.515,128,2011,-3.4361584453882,-4.7548096327763,4.62532864640562,-0.0869503966585175,-0.99621264222099,1.63425981259529,0.338055536377004
"38",0,0,725063.841554612,4269745.19036722,-0.0908584750090271,0.881192509692779,265.0118103,48.44578934,17189,1.088389158,18.98,15.096,1.515,128,2011,-3.4361584453882,-4.7548096327763,4.62532864640562,-0.0869503966585175,-0.99621264222099,1.63425981259529,0.338055536377004
"39",0,0,724920.564606592,4269806.36317257,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,19.7,20.784,0,128,2011,-3.57943539340794,-4.69363682742789,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498
"40",0,0,724920.564606592,4269806.36317257,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,19.7,20.784,0,128,2011,-3.57943539340794,-4.69363682742789,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498
"41",0,0,724920.564606592,4269806.36317257,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,24.66,23.021,0,128,2011,-3.57943539340794,-4.69363682742789,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498
"42",0,0,724920.564606592,4269806.36317257,-1.41326143971253,0.454048765353947,259.5273132,34.71337509,17177,1.002419472,24.66,23.021,0,128,2011,-3.57943539340794,-4.69363682742789,4.52960611419454,-0.181766782008122,-0.983341668474601,1.18329925943636,-1.4541460022498
"43",0,0,725063.841554612,4269745.19036722,-0.0908584750090271,0.881192509692779,265.0118103,48.44578934,17189,1.088389158,19.26,20.858,0.05,128,2011,-3.4361584453882,-4.7548096327763,4.62532864640562,-0.0869503966585175,-0.99621264222099,1.63425981259529,0.338055536377004
"44",0,0,725063.841554612,4269745.19036722,-0.0908584750090271,0.881192509692779,265.0118103,48.44578934,17189,1.088389158,19.26,20.858,0.05,128,2011,-3.4361584453882,-4.7548096327763,4.62532864640562,-0.0869503966585175,-0.99621264222099,1.63425981259529,0.338055536377004
"45",0,0,725063.841554612,4269745.19036722,-0.0908584750090271,0.881192509692779,265.0118103,48.44578934,17189,1.088389158,25.78,22.9,0,128,2011,-3.4361584453882,-4.7548096327763,4.62532864640562,-0.0869503966585175,-0.99621264222099,1.63425981259529,0.338055536377004
"46",0,0,725063.841554612,4269745.19036722,-0.0908584750090271,0.881192509692779,265.0118103,48.44578934,17189,1.088389158,25.78,22.9,0,128,2011,-3.4361584453882,-4.7548096327763,4.62532864640562,-0.0869503966585175,-0.99621264222099,1.63425981259529,0.338055536377004
"47",0,0,725063.841554612,4269745.19036722,-0.0908584750090271,0.881192509692779,265.0118103,48.44578934,17189,1.088389158,18.98,15.096,1.515,128,2011,-3.4361584453882,-4.7548096327763,4.62532864640562,-0.0869503966585175,-0.99621264222099,1.63425981259529,0.338055536377004
"48",0,0,725063.841554612,4269745.19036722,-0.0908584750090271,0.881192509692779,265.0118103,48.44578934,17189,1.088389158,18.98,15.096,1.515,128,2011,-3.4361584453882,-4.7548096327763,4.62532864640562,-0.0869503966585175,-0.99621264222099,1.63425981259529,0.338055536377004
"49",0,0,725093.260442218,4270003.77363847,0.0318871417998461,0.727518946635429,256.6393433,55.57118225,16920,1.074602723,19.26,20.858,0.05,128,2011,-3.40673955778207,-4.49622636152897,4.47920153074105,-0.231079872777722,-0.97293478321881,1.56194201497428,1.26798234342934
"50",0,0,725093.260442218,4270003.77363847,0.0318871417998461,0.727518946635429,256.6393433,55.57118225,16920,1.074602723,19.26,20.858,0.05,128,2011,-3.40673955778207,-4.49622636152897,4.47920153074105,-0.231079872777722,-0.97293478321881,1.56194201497428,1.26798234342934
"51",0,0,725093.260442218,4270003.77363847,0.0318871417998461,0.727518946635429,256.6393433,55.57118225,16920,1.074602723,25.78,22.9,0,128,2011,-3.40673955778207,-4.49622636152897,4.47920153074105,-0.231079872777722,-0.97293478321881,1.56194201497428,1.26798234342934
"52",0,0,725093.260442218,4270003.77363847,0.0318871417998461,0.727518946635429,256.6393433,55.57118225,16920,1.074602723,25.78,22.9,0,128,2011,-3.40673955778207,-4.49622636152897,4.47920153074105,-0.231079872777722,-0.97293478321881,1.56194201497428,1.26798234342934
"53",0,0,725093.260442218,4270003.77363847,0.0318871417998461,0.727518946635429,256.6393433,55.57118225,16920,1.074602723,18.98,15.096,1.515,128,2011,-3.40673955778207,-4.49622636152897,4.47920153074105,-0.231079872777722,-0.97293478321881,1.56194201497428,1.26798234342934
"54",0,0,725093.260442218,4270003.77363847,0.0318871417998461,0.727518946635429,256.6393433,55.57118225,16920,1.074602723,18.98,15.096,1.515,128,2011,-3.40673955778207,-4.49622636152897,4.47920153074105,-0.231079872777722,-0.97293478321881,1.56194201497428,1.26798234342934
"55",0,0,725093.260442218,4270003.77363847,0.0318871417998461,0.727518946635429,256.6393433,55.57118225,16920,1.074602723,19.26,20.858,0.05,128,2011,-3.40673955778207,-4.49622636152897,4.47920153074105,-0.231079872777722,-0.97293478321881,1.56194201497428,1.26798234342934
"56",0,0,725093.260442218,4270003.77363847,0.0318871417998461,0.727518946635429,256.6393433,55.57118225,16920,1.074602723,19.26,20.858,0.05,128,2011,-3.40673955778207,-4.49622636152897,4.47920153074105,-0.231079872777722,-0.97293478321881,1.56194201497428,1.26798234342934
"57",0,0,725093.260442218,4270003.77363847,0.0318871417998461,0.727518946635429,256.6393433,55.57118225,16920,1.074602723,25.78,22.9,0,128,2011,-3.40673955778207,-4.49622636152897,4.47920153074105,-0.231079872777722,-0.97293478321881,1.56194201497428,1.26798234342934
"58",0,0,725093.260442218,4270003.77363847,0.0318871417998461,0.727518946635429,256.6393433,55.57118225,16920,1.074602723,25.78,22.9,0,128,2011,-3.40673955778207,-4.49622636152897,4.47920153074105,-0.231079872777722,-0.97293478321881,1.56194201497428,1.26798234342934
"59",0,0,725093.260442218,4270003.77363847,0.0318871417998461,0.727518946635429,256.6393433,55.57118225,16920,1.074602723,18.98,15.096,1.515,128,2011,-3.40673955778207,-4.49622636152897,4.47920153074105,-0.231079872777722,-0.97293478321881,1.56194201497428,1.26798234342934
"60",0,0,725093.260442218,4270003.77363847,0.0318871417998461,0.727518946635429,256.6393433,55.57118225,16920,1.074602723,18.98,15.096,1.515,128,2011,-3.40673955778207,-4.49622636152897,4.47920153074105,-0.231079872777722,-0.97293478321881,1.56194201497428,1.26798234342934
"61",0,0,724346.996354194,4269123.69646084,-1.36365648137697,0.0351283361836988,275.9820862,54.03507233,16910,1.008487701,19.7,20.784,0,128,2011,-4.15300364580622,-5.37630353915971,4.81679608071281,0.104217516127851,-0.994554528083876,1.21513061806823,1.06750641020996
"62",0,0,724346.996354194,4269123.69646084,-1.36365648137697,0.0351283361836988,275.9820862,54.03507233,16910,1.008487701,19.7,20.784,0,128,2011,-4.15300364580622,-5.37630353915971,4.81679608071281,0.104217516127851,-0.994554528083876,1.21513061806823,1.06750641020996
"63",0,0,724346.996354194,4269123.69646084,-1.36365648137697,0.0351283361836988,275.9820862,54.03507233,16910,1.008487701,23.28,22.335,5.07066666666667,128,2011,-4.15300364580622,-5.37630353915971,4.81679608071281,0.104217516127851,-0.994554528083876,1.21513061806823,1.06750641020996
"64",0,0,724346.996354194,4269123.69646084,-1.36365648137697,0.0351283361836988,275.9820862,54.03507233,16910,1.008487701,23.28,22.335,5.07066666666667,128,2011,-4.15300364580622,-5.37630353915971,4.81679608071281,0.104217516127851,-0.994554528083876,1.21513061806823,1.06750641020996
"65",0,0,724346.996354194,4269123.69646084,-1.36365648137697,0.0351283361836988,275.9820862,54.03507233,16910,1.008487701,18.98,15.096,1.515,128,2011,-4.15300364580622,-5.37630353915971,4.81679608071281,0.104217516127851,-0.994554528083876,1.21513061806823,1.06750641020996
"66",0,0,724346.996354194,4269123.69646084,-1.36365648137697,0.0351283361836988,275.9820862,54.03507233,16910,1.008487701,18.98,15.096,1.515,128,2011,-4.15300364580622,-5.37630353915971,4.81679608071281,0.104217516127851,-0.994554528083876,1.21513061806823,1.06750641020996
"67",0,0,724547.141455021,4269673.44982021,-1.40054155159634,1.22287287549942,203.5796356,37.46287155,16293,1.051390052,19.7,20.784,0,128,2011,-3.95285854497866,-4.82655017979071,3.55313493123026,-0.916504966065592,-0.400023308292289,1.44017817656203,-1.09531239176059
"68",0,0,724547.141455021,4269673.44982021,-1.40054155159634,1.22287287549942,203.5796356,37.46287155,16293,1.051390052,19.7,20.784,0,128,2011,-3.95285854497866,-4.82655017979071,3.55313493123026,-0.916504966065592,-0.400023308292289,1.44017817656203,-1.09531239176059
"69",0,0,724547.141455021,4269673.44982021,-1.40054155159634,1.22287287549942,203.5796356,37.46287155,16293,1.051390052,23.28,22.335,5.07066666666667,128,2011,-3.95285854497866,-4.82655017979071,3.55313493123026,-0.916504966065592,-0.400023308292289,1.44017817656203,-1.09531239176059
"70",0,0,724547.141455021,4269673.44982021,-1.40054155159634,1.22287287549942,203.5796356,37.46287155,16293,1.051390052,23.28,22.335,5.07066666666667,128,2011,-3.95285854497866,-4.82655017979071,3.55313493123026,-0.916504966065592,-0.400023308292289,1.44017817656203,-1.09531239176059
"71",0,0,724547.141455021,4269673.44982021,-1.40054155159634,1.22287287549942,203.5796356,37.46287155,16293,1.051390052,23.28,22.335,5.07066666666667,128,2011,-3.95285854497866,-4.82655017979071,3.55313493123026,-0.916504966065592,-0.400023308292289,1.44017817656203,-1.09531239176059
"72",0,0,724547.141455021,4269673.44982021,-1.40054155159634,1.22287287549942,203.5796356,37.46287155,16293,1.051390052,23.28,22.335,5.07066666666667,128,2011,-3.95285854497866,-4.82655017979071,3.55313493123026,-0.916504966065592,-0.400023308292289,1.44017817656203,-1.09531239176059
"73",0,0,724547.141455021,4269673.44982021,-1.40054155159634,1.22287287549942,203.5796356,37.46287155,16293,1.051390052,18.98,15.096,1.515,128,2011,-3.95285854497866,-4.82655017979071,3.55313493123026,-0.916504966065592,-0.400023308292289,1.44017817656203,-1.09531239176059
"74",0,0,724547.141455021,4269673.44982021,-1.40054155159634,1.22287287549942,203.5796356,37.46287155,16293,1.051390052,18.98,15.096,1.515,128,2011,-3.95285854497866,-4.82655017979071,3.55313493123026,-0.916504966065592,-0.400023308292289,1.44017817656203,-1.09531239176059
"75",0,0,724941.21708917,4269554.64839958,-0.306129337903074,1.24481635328708,258.3213501,43.4018898,16665,1.091961384,19.7,20.784,0,128,2011,-3.55878291082988,-4.94535160042066,4.50855808744198,-0.202422393940071,-0.97929830717283,1.65299819687843,-0.320217972686929
"76",0,0,724941.21708917,4269554.64839958,-0.306129337903074,1.24481635328708,258.3213501,43.4018898,16665,1.091961384,19.7,20.784,0,128,2011,-3.55878291082988,-4.94535160042066,4.50855808744198,-0.202422393940071,-0.97929830717283,1.65299819687843,-0.320217972686929
"77",0,0,724941.21708917,4269554.64839958,-0.306129337903074,1.24481635328708,258.3213501,43.4018898,16665,1.091961384,24.66,23.021,0,128,2011,-3.55878291082988,-4.94535160042066,4.50855808744198,-0.202422393940071,-0.97929830717283,1.65299819687843,-0.320217972686929
"78",0,0,724941.21708917,4269554.64839958,-0.306129337903074,1.24481635328708,258.3213501,43.4018898,16665,1.091961384,24.66,23.021,0,128,2011,-3.55878291082988,-4.94535160042066,4.50855808744198,-0.202422393940071,-0.97929830717283,1.65299819687843,-0.320217972686929
"79",0,0,724947.999708794,4269830.49644261,-0.460126372979672,1.41973598994975,340.552124,48.09043121,16305,0.587617517,19.7,20.784,0,128,2011,-3.55200029120641,-4.6695035573924,5.94375583846,0.942944776899587,-0.33294916686754,-0.992576072691812,0.29167815686054
"80",0,0,724947.999708794,4269830.49644261,-0.460126372979672,1.41973598994975,340.552124,48.09043121,16305,0.587617517,19.7,20.784,0,128,2011,-3.55200029120641,-4.6695035573924,5.94375583846,0.942944776899587,-0.33294916686754,-0.992576072691812,0.29167815686054
"81",0,0,724947.999708794,4269830.49644261,-0.460126372979672,1.41973598994975,340.552124,48.09043121,16305,0.587617517,24.66,23.021,0,128,2011,-3.55200029120641,-4.6695035573924,5.94375583846,0.942944776899587,-0.33294916686754,-0.992576072691812,0.29167815686054
"82",0,0,724947.999708794,4269830.49644261,-0.460126372979672,1.41973598994975,340.552124,48.09043121,16305,0.587617517,24.66,23.021,0,128,2011,-3.55200029120641,-4.6695035573924,5.94375583846,0.942944776899587,-0.33294916686754,-0.992576072691812,0.29167815686054
"83",0,0,725068.263098706,4269672.96637153,-0.793041005159365,1.19830602543067,328.1499634,49.05675888,16304,1.015970111,19.7,20.784,0,128,2011,-3.43173690129397,-4.82703362847306,5.72729730162889,0.849432176659731,-0.527697808651042,1.25438017113234,0.417792466075444
"84",0,0,725068.263098706,4269672.96637153,-0.793041005159365,1.19830602543067,328.1499634,49.05675888,16304,1.015970111,19.7,20.784,0,128,2011,-3.43173690129397,-4.82703362847306,5.72729730162889,0.849432176659731,-0.527697808651042,1.25438017113234,0.417792466075444
"85",0,0,725068.263098706,4269672.96637153,-0.793041005159365,1.19830602543067,328.1499634,49.05675888,16304,1.015970111,24.66,23.021,0,128,2011,-3.43173690129397,-4.82703362847306,5.72729730162889,0.849432176659731,-0.527697808651042,1.25438017113234,0.417792466075444
"86",0,0,725068.263098706,4269672.96637153,-0.793041005159365,1.19830602543067,328.1499634,49.05675888,16304,1.015970111,24.66,23.021,0,128,2011,-3.43173690129397,-4.82703362847306,5.72729730162889,0.849432176659731,-0.527697808651042,1.25438017113234,0.417792466075444
"87",0,0,725314.406506766,4270265.58841753,-0.87793128024836,0.0509616258006727,278.0881348,51.04318619,16303,0.909531236,19.7,20.784,0,128,2011,-3.18559349323425,-4.23441158246901,4.85355356298982,0.140696208080232,-0.990052815273935,0.696046923903614,0.677038802265187
"88",0,0,725314.406506766,4270265.58841753,-0.87793128024836,0.0509616258006727,278.0881348,51.04318619,16303,0.909531236,19.7,20.784,0,128,2011,-3.18559349323425,-4.23441158246901,4.85355356298982,0.140696208080232,-0.990052815273935,0.696046923903614,0.677038802265187
"89",0,0,725314.406506766,4270265.58841753,-0.87793128024836,0.0509616258006727,278.0881348,51.04318619,16303,0.909531236,24.66,23.021,0,128,2011,-3.18559349323425,-4.23441158246901,4.85355356298982,0.140696208080232,-0.990052815273935,0.696046923903614,0.677038802265187
"90",0,0,725314.406506766,4270265.58841753,-0.87793128024836,0.0509616258006727,278.0881348,51.04318619,16303,0.909531236,24.66,23.021,0,128,2011,-3.18559349323425,-4.23441158246901,4.85355356298982,0.140696208080232,-0.990052815273935,0.696046923903614,0.677038802265187
"91",0,0,725103.546081092,4270036.14848965,-1.19733287656599,0.897951142062011,226.7872925,39.4377861,16037,1.058578491,19.7,20.784,0,128,2011,-3.39645391890814,-4.46385151035339,3.95818495580844,-0.684708765376961,-0.728816785355523,1.47788568229596,-0.83756857259446
"92",0,0,725103.546081092,4270036.14848965,-1.19733287656599,0.897951142062011,226.7872925,39.4377861,16037,1.058578491,19.7,20.784,0,128,2011,-3.39645391890814,-4.46385151035339,3.95818495580844,-0.684708765376961,-0.728816785355523,1.47788568229596,-0.83756857259446
"93",0,0,725103.546081092,4270036.14848965,-1.19733287656599,0.897951142062011,226.7872925,39.4377861,16037,1.058578491,25.78,22.9,0,128,2011,-3.39645391890814,-4.46385151035339,3.95818495580844,-0.684708765376961,-0.728816785355523,1.47788568229596,-0.83756857259446
"94",0,0,725103.546081092,4270036.14848965,-1.19733287656599,0.897951142062011,226.7872925,39.4377861,16037,1.058578491,25.78,22.9,0,128,2011,-3.39645391890814,-4.46385151035339,3.95818495580844,-0.684708765376961,-0.728816785355523,1.47788568229596,-0.83756857259446
"95",0,0,725000.240337337,4270063.71061505,-0.910163389437536,0.864277249180974,238.8832855,46.91011429,16039,1.005511761,19.7,20.784,0,128,2011,-3.49975966266263,-4.43628938494623,4.16929985995663,-0.516783099736235,-0.856116363485133,1.19952009753466,0.137636357539547
"96",0,0,725000.240337337,4270063.71061505,-0.910163389437536,0.864277249180974,238.8832855,46.91011429,16039,1.005511761,19.7,20.784,0,128,2011,-3.49975966266263,-4.43628938494623,4.16929985995663,-0.516783099736235,-0.856116363485133,1.19952009753466,0.137636357539547
"97",0,0,725000.240337337,4270063.71061505,-0.910163389437536,0.864277249180974,238.8832855,46.91011429,16039,1.005511761,24.66,23.021,0,128,2011,-3.49975966266263,-4.43628938494623,4.16929985995663,-0.516783099736235,-0.856116363485133,1.19952009753466,0.137636357539547
"98",0,0,725000.240337337,4270063.71061505,-0.910163389437536,0.864277249180974,238.8832855,46.91011429,16039,1.005511761,24.66,23.021,0,128,2011,-3.49975966266263,-4.43628938494623,4.16929985995663,-0.516783099736235,-0.856116363485133,1.19952009753466,0.137636357539547
"99",1,0,726021.256352181,4270466.60461648,1.44546869168689,-0.957443694654912,278.9820251,45.32642365,15714,0.927283108,13.22,10.488,0.570666666666667,128,2012,-2.47874364781892,-4.03339538351912,4.86915489187646,0.156124598587791,-0.987737368795876,0.7891657241366,-0.0690492805460415
"100",2,0,726021.256352181,4270466.60461648,1.44546869168689,-0.957443694654912,278.9820251,45.32642365,15714,0.927283108,13.22,10.488,0.570666666666667,128,2012,-2.47874364781892,-4.03339538351912,4.86915489187646,0.156124598587791,-0.987737368795876,0.7891657241366,-0.0690492805460415
"101",0,0,726021.256352181,4270466.60461648,1.44546869168689,-0.957443694654912,278.9820251,45.32642365,15714,0.927283108,15.76,19.619,0,128,2012,-2.47874364781892,-4.03339538351912,4.86915489187646,0.156124598587791,-0.987737368795876,0.7891657241366,-0.0690492805460415
