"","cincount","shencount","UTMx","UTMy","elev","slope","aspect","IMI","ID","HLI","temp","temp10","ppt","area","year","x","y","asp_rad","north","east","std_HLI","std_IMI","distsk","distrd","disttr"
"4607",1,0,729994.0984692,4278182.32344607,0.440849773102785,-0.400708818255448,45.69947815,38.99854279,7063,0.556925297,10.19,15.619,0.205333333333333,64,2009,1.47573730000004,3.06958700000029,0.797606360160707,0.698421803931958,0.715686372507141,-1.15357445657419,-0.894893710161841,373.605638907206,373.605638907206,99.9975120301316
"4608",0,0,729508.30036906,4276924.28745231,0.179553319212673,0.881192509692779,284.0874023,51.63047409,6747,1.035266995,10.19,15.619,0.205333333333333,64,2009,1.27573730000004,3.16958700000029,4.95826053357271,0.243401758836439,-0.969925555800716,1.35560344979924,0.753685068452279,497.817413075631,497.817413075631,70.7434345685727
"4609",1,0,730026.181374517,4278067.00340757,0.375011980008266,0.115004737559974,246.15448,52.02103043,7062,1.009806752,10.19,15.619,0.205333333333333,64,2009,1.37573730000004,2.96958700000029,4.29620614453453,-0.404272080472554,-0.914638772931912,1.22204980082068,0.804656125742402,280.424437341277,280.424437341277,40.8433275630779
"4610",0,0,729964.119226826,4278239.7326963,0.413562357349931,-0.89953921103563,271.7287903,50.49974823,6749,0.940672636,10.19,15.619,0.205333333333333,64,2009,1.37573730000004,3.26958700000029,4.74256206319623,0.0301685046824515,-0.999544827071415,0.859401515778516,0.60611534115126,577.922440000814,577.922440000814,6.25392764110135
"4611",0,0,729687.499136217,4278695.17012487,0.360433599074838,-0.815597576981048,342.5517578,53.6174202,6748,0.801684856,10.19,15.619,0.205333333333333,64,2009,1.37573730000004,3.36958700000029,5.97865603210417,0.953988202367125,-0.29984414242126,0.13033050171047,1.0129991126314,677.477276848914,677.477276848914,22.6587549793708
"4612",1,0,729813.560671005,4277789.24335321,0.190880531407864,-0.437099348755688,26.95793152,53.83821869,6432,0.646404326,10.19,15.619,0.205333333333333,64,2009,1.37573730000004,3.46958700000029,0.47050466455116,0.891339619015977,0.453336170597992,-0.684205376710809,1.04181526879305,777.146756002108,777.146756002108,89.066563854507
"4613",1,0,729756.304041052,4277797.22895709,-0.282554566892766,1.38820533600791,274.2253113,50.48917007,6742,1.072771907,10.19,15.619,0.205333333333333,64,2009,1.17573730000004,3.36958700000029,4.78613457449141,0.0736787691184226,-0.997282025798718,1.55233832983238,0.604734797695266,718.245416405583,718.245416405583,77.1336167674579
"4614",2,0,729949.805280929,4274093.97737819,1.43850184107542,0.589429196336884,132.9319916,37.22452927,11281,0.969887078,10.19,15.619,0.205333333333333,64,2009,1.27573730000004,-0.230412999999709,2.32010093465345,-0.68112978456484,0.732162698161177,1.01264810230844,-1.12641816771225,59.4551844759084,59.4551844759084,744.697825446791
"4615",1,0,729416.107808363,4275419.12555494,1.54601050610166,-1.43055615394728,153.5131683,37.85342407,10962,0.898449659,10.19,15.619,0.205333333333333,64,2009,1.07573730000004,-0.130412999999709,2.67931023200319,-0.895036887694056,0.445992118391052,0.637917665483463,-1.04434183301426,172.079852056833,172.079852056833,680.439638897857
"4616",10,0,729050.749079418,4274057.55374863,1.15444981211761,-1.53515268783671,164.0979462,37.8693924,11587,0.857670367,10.19,15.619,0.205333333333333,64,2009,0.875737300000037,-0.530412999999709,2.86404945695052,-0.961731488706393,0.273993692683947,0.424006775105784,-1.04225782469102,107.570529046609,107.570529046609,434.662822660907
